id,ACTION2
50696,0
50697,0
50698,0
50699,1
50700,0
50701,0
50702,0
50703,1
50704,0
50705,1
50706,1
50707,1
50708,0
50709,0
50710,0
50711,0
50712,0
50713,0
50714,1
50715,0
50716,0
50717,1
50718,1
50719,0
50720,0
50721,0
50722,1
50723,0
50724,0
50725,0
50726,0
50727,0
50728,0
50729,0
50730,1
50731,1
50732,0
50733,1
50734,1
50735,1
50736,1
50737,1
50738,0
50739,0
50740,0
50741,0
50742,1
50743,1
50744,0
50745,0
50746,1
50747,1
50748,1
50749,0
50750,0
50751,0
50752,0
50753,0
50754,1
50755,1
50756,0
50757,0
50758,1
50759,1
50760,0
50761,0
50762,1
50763,0
50764,0
50765,1
50766,1
50767,1
50768,0
50769,0
50770,1
50771,0
50772,1
50773,0
50774,1
50775,0
50776,1
50777,0
50778,1
50779,0
50780,0
50781,0
50782,1
50783,0
50784,0
50785,1
50786,0
50787,0
50788,1
50789,0
50790,0
50791,1
50792,0
50793,1
50794,1
50795,0
50796,0
50797,0
50798,1
50799,1
50800,0
50801,1
50802,1
50803,0
50804,1
50805,0
50806,1
50807,1
50808,0
50809,1
50810,0
50811,0
50812,0
50813,0
50814,1
50815,0
50816,0
50817,0
50818,0
50819,0
50820,1
50821,1
50822,0
50823,0
50824,0
50825,1
50826,1
50827,1
50828,0
50829,0
50830,0
50831,0
50832,1
50833,1
50834,1
50835,0
50836,0
50837,0
50838,0
50839,1
50840,0
50841,0
50842,0
50843,1
50844,0
50845,0
50846,1
50847,1
50848,1
50849,1
50850,0
50851,0
50852,1
50853,0
50854,1
50855,0
50856,0
50857,1
50858,1
50859,0
50860,1
50861,1
50862,1
50863,1
50864,1
50865,1
50866,0
50867,1
50868,1
50869,1
50870,0
50871,0
50872,0
50873,0
50874,0
50875,0
50876,1
50877,1
50878,0
50879,1
50880,0
50881,0
50882,1
50883,1
50884,0
50885,1
50886,1
50887,1
50888,0
50889,1
50890,0
50891,0
50892,1
50893,0
50894,1
50895,0
50896,0
50897,0
50898,1
50899,1
50900,0
50901,0
50902,0
50903,0
50904,1
50905,1
50906,1
50907,1
50908,0
50909,0
50910,0
50911,1
50912,0
50913,1
50914,0
50915,0
50916,1
50917,0
50918,1
50919,1
50920,0
50921,1
50922,1
50923,0
50924,0
50925,1
50926,0
50927,0
50928,0
50929,0
50930,1
50931,1
50932,0
50933,0
50934,0
50935,0
50936,0
50937,1
50938,1
50939,0
50940,0
50941,0
50942,0
50943,1
50944,1
50945,0
50946,1
50947,1
50948,0
50949,0
50950,1
50951,1
50952,1
50953,0
50954,1
50955,1
50956,0
50957,0
50958,0
50959,0
50960,1
50961,0
50962,0
50963,1
50964,0
50965,1
50966,1
50967,1
50968,0
50969,0
50970,1
50971,0
50972,0
50973,1
50974,0
50975,1
50976,1
50977,0
50978,0
50979,0
50980,0
50981,1
50982,1
50983,0
50984,0
50985,0
50986,1
50987,0
50988,1
50989,0
50990,1
50991,0
50992,0
50993,0
50994,0
50995,1
50996,0
50997,1
50998,0
50999,0
51000,0
51001,0
51002,0
51003,1
51004,0
51005,1
51006,0
51007,1
51008,0
51009,0
51010,0
51011,0
51012,0
51013,0
51014,0
51015,1
51016,0
51017,1
51018,1
51019,0
51020,0
51021,0
51022,0
51023,1
51024,0
51025,0
51026,0
51027,0
51028,1
51029,0
51030,0
51031,0
51032,1
51033,0
51034,1
51035,1
51036,0
51037,0
51038,0
51039,0
51040,0
51041,0
51042,0
51043,1
51044,1
51045,0
51046,1
51047,0
51048,1
51049,0
51050,1
51051,0
51052,0
51053,0
51054,1
51055,1
51056,0
51057,1
51058,0
51059,1
51060,0
51061,0
51062,0
51063,1
51064,1
51065,1
51066,1
51067,0
51068,0
51069,1
51070,0
51071,0
51072,1
51073,0
51074,0
51075,0
51076,0
51077,1
51078,1
51079,0
51080,0
51081,0
51082,1
51083,1
51084,1
51085,0
51086,1
51087,0
51088,1
51089,1
51090,0
51091,0
51092,1
51093,0
51094,0
51095,0
51096,1
51097,1
51098,0
51099,0
51100,0
51101,0
51102,1
51103,0
51104,0
51105,1
51106,0
51107,1
51108,1
51109,0
51110,1
51111,1
51112,1
51113,0
51114,0
51115,0
51116,1
51117,0
51118,0
51119,0
51120,0
51121,1
51122,0
51123,0
51124,0
51125,1
51126,1
51127,0
51128,1
51129,1
51130,0
51131,0
51132,1
51133,0
51134,1
51135,0
51136,1
51137,0
51138,0
51139,0
51140,1
51141,1
51142,1
51143,1
51144,0
51145,0
51146,0
51147,0
51148,1
51149,0
51150,1
51151,0
51152,0
51153,0
51154,0
51155,1
51156,1
51157,1
51158,1
51159,1
51160,1
51161,1
51162,0
51163,0
51164,0
51165,1
51166,1
51167,1
51168,0
51169,1
51170,1
51171,1
51172,0
51173,0
51174,0
51175,0
51176,0
51177,1
51178,1
51179,1
51180,1
51181,0
51182,1
51183,0
51184,1
51185,1
51186,0
51187,0
51188,0
51189,1
51190,0
51191,0
51192,0
51193,1
51194,1
51195,0
51196,1
51197,0
51198,0
51199,1
51200,0
51201,1
51202,1
51203,0
51204,0
51205,0
51206,1
51207,0
51208,0
51209,1
51210,0
51211,0
51212,0
51213,0
51214,0
51215,1
51216,1
51217,0
51218,1
51219,0
51220,1
51221,1
51222,1
51223,0
51224,0
51225,0
51226,0
51227,0
51228,1
51229,0
51230,1
51231,1
51232,1
51233,0
51234,0
51235,0
51236,0
51237,1
51238,0
51239,1
51240,0
51241,0
51242,0
51243,1
51244,0
51245,0
51246,0
51247,1
51248,0
51249,0
51250,1
51251,0
51252,1
51253,0
51254,0
51255,0
51256,0
51257,1
51258,1
51259,0
51260,0
51261,1
51262,0
51263,0
51264,0
51265,0
51266,1
51267,0
51268,0
51269,1
51270,0
51271,1
51272,1
51273,0
51274,0
51275,1
51276,1
51277,0
51278,0
51279,0
51280,0
51281,0
51282,0
51283,0
51284,1
51285,0
51286,1
51287,1
51288,0
51289,1
51290,0
51291,0
51292,1
51293,1
51294,0
51295,1
51296,1
51297,1
51298,0
51299,1
51300,1
51301,0
51302,1
51303,1
51304,1
51305,1
51306,0
51307,0
51308,0
51309,0
51310,0
51311,1
51312,1
51313,1
51314,0
51315,0
51316,1
51317,1
51318,1
51319,1
51320,0
51321,0
51322,0
51323,0
51324,1
51325,0
51326,1
51327,1
51328,1
51329,0
51330,0
51331,1
51332,1
51333,0
51334,1
51335,1
51336,0
51337,0
51338,0
51339,1
51340,0
51341,1
51342,0
51343,1
51344,1
51345,0
51346,1
51347,1
51348,0
51349,1
51350,1
51351,1
51352,0
51353,0
51354,1
51355,0
51356,1
51357,0
51358,0
51359,0
51360,1
51361,1
51362,0
51363,1
51364,0
51365,1
51366,1
51367,0
51368,1
51369,1
51370,1
51371,1
51372,0
51373,0
51374,0
51375,0
51376,0
51377,1
51378,1
51379,0
51380,0
51381,0
51382,0
51383,1
51384,1
51385,0
51386,1
51387,0
51388,0
51389,1
51390,0
51391,0
51392,1
51393,1
51394,0
51395,0
51396,1
51397,1
51398,1
51399,1
51400,0
51401,1
51402,1
51403,0
51404,0
51405,0
51406,0
51407,0
51408,1
51409,0
51410,0
51411,0
51412,1
51413,0
51414,0
51415,0
51416,0
51417,0
51418,0
51419,0
51420,0
51421,1
51422,1
51423,1
51424,1
51425,0
51426,0
51427,0
51428,1
51429,1
51430,1
51431,1
51432,1
51433,0
51434,0
51435,0
51436,0
51437,1
51438,0
51439,1
51440,0
51441,1
51442,1
51443,1
51444,1
51445,0
51446,1
51447,0
51448,0
51449,0
51450,0
51451,1
51452,1
51453,1
51454,0
51455,0
51456,1
51457,1
51458,0
51459,1
51460,0
51461,0
51462,1
51463,0
51464,1
51465,0
51466,1
51467,0
51468,0
51469,0
51470,0
51471,0
51472,0
51473,1
51474,0
51475,0
51476,0
51477,1
51478,0
51479,0
51480,0
51481,0
51482,0
51483,1
51484,0
51485,0
51486,0
51487,1
51488,0
51489,0
51490,1
51491,0
51492,0
51493,0
51494,0
51495,1
51496,1
51497,0
51498,0
51499,0
51500,1
51501,0
51502,0
51503,1
51504,1
51505,0
51506,0
51507,1
51508,1
51509,0
51510,1
51511,1
51512,0
51513,0
51514,0
51515,0
51516,0
51517,1
51518,0
51519,0
51520,0
51521,1
51522,0
51523,0
51524,1
51525,0
51526,0
51527,0
51528,0
51529,0
51530,0
51531,1
51532,1
51533,0
51534,1
51535,0
51536,0
51537,0
51538,1
51539,0
51540,1
51541,0
51542,1
51543,1
51544,0
51545,0
51546,0
51547,0
51548,0
51549,0
51550,1
51551,0
51552,0
51553,1
51554,1
51555,1
51556,0
51557,0
51558,1
51559,0
51560,1
51561,1
51562,0
51563,1
51564,1
51565,1
51566,0
51567,0
51568,1
51569,1
51570,1
51571,0
51572,1
51573,0
51574,0
51575,0
51576,1
51577,0
51578,1
51579,0
51580,0
51581,1
51582,0
51583,0
51584,1
51585,1
51586,1
51587,1
51588,0
51589,0
51590,0
51591,0
51592,0
51593,0
51594,1
51595,1
51596,0
51597,1
51598,0
51599,0
51600,0
51601,0
51602,0
51603,0
51604,1
51605,0
51606,0
51607,1
51608,1
51609,0
51610,1
51611,0
51612,0
51613,1
51614,1
51615,0
51616,0
51617,0
51618,0
51619,1
51620,1
51621,0
51622,1
51623,0
51624,1
51625,1
51626,0
51627,1
51628,0
51629,0
51630,0
51631,0
51632,0
51633,1
51634,0
51635,1
51636,1
51637,1
51638,1
51639,0
51640,0
51641,0
51642,0
51643,0
51644,0
51645,0
51646,1
51647,0
51648,0
51649,1
51650,1
51651,1
51652,0
51653,0
51654,1
51655,1
51656,1
51657,0
51658,0
51659,0
51660,0
51661,1
51662,1
51663,0
51664,0
51665,1
51666,0
51667,0
51668,0
51669,1
51670,1
51671,0
51672,1
51673,0
51674,1
51675,0
51676,1
51677,1
51678,1
51679,0
51680,1
51681,1
51682,1
51683,1
51684,0
51685,1
51686,1
51687,0
51688,0
51689,0
51690,1
51691,0
51692,1
51693,0
51694,0
51695,0
51696,0
51697,0
51698,0
51699,0
51700,0
51701,0
51702,1
51703,0
51704,0
51705,1
51706,0
51707,0
51708,1
51709,0
51710,1
51711,1
51712,1
51713,0
51714,1
51715,1
51716,0
51717,1
51718,1
51719,1
51720,0
51721,0
51722,0
51723,0
51724,0
51725,0
51726,1
51727,0
51728,0
51729,0
51730,0
51731,0
51732,0
51733,0
51734,0
51735,0
51736,0
51737,1
51738,0
51739,0
51740,0
51741,0
51742,0
51743,1
51744,1
51745,0
51746,0
51747,0
51748,0
51749,0
51750,1
51751,1
51752,0
51753,0
51754,1
51755,0
51756,1
51757,0
51758,1
51759,0
51760,0
51761,0
51762,1
51763,0
51764,0
51765,0
51766,0
51767,0
51768,1
51769,1
51770,0
51771,1
51772,0
51773,1
51774,0
51775,0
51776,0
51777,0
51778,1
51779,0
51780,0
51781,0
51782,0
51783,1
51784,0
51785,0
51786,0
51787,0
51788,0
51789,1
51790,1
51791,1
51792,0
51793,0
51794,0
51795,1
51796,1
51797,0
51798,0
51799,0
51800,0
51801,0
51802,0
51803,1
51804,1
51805,0
51806,1
51807,1
51808,1
51809,1
51810,1
51811,1
51812,1
51813,1
51814,0
51815,0
51816,0
51817,0
51818,1
51819,0
51820,0
51821,0
51822,0
51823,0
51824,0
51825,0
51826,0
51827,0
51828,0
51829,0
51830,0
51831,1
51832,1
51833,0
51834,1
51835,0
51836,1
51837,0
51838,0
51839,0
51840,0
51841,0
51842,0
51843,1
51844,0
51845,1
51846,1
51847,0
51848,1
51849,0
51850,1
51851,0
51852,1
51853,1
51854,1
51855,0
51856,1
51857,0
51858,1
51859,0
51860,0
51861,0
51862,0
51863,1
51864,0
51865,0
51866,0
51867,1
51868,1
51869,0
51870,0
51871,0
51872,1
51873,0
51874,0
51875,0
51876,0
51877,0
51878,1
51879,1
51880,0
51881,1
51882,1
51883,0
51884,0
51885,0
51886,1
51887,0
51888,1
51889,1
51890,1
51891,0
51892,1
51893,0
51894,0
51895,1
51896,0
51897,1
51898,0
51899,1
51900,1
51901,1
51902,0
51903,1
51904,0
51905,1
51906,1
51907,1
51908,0
51909,0
51910,0
51911,0
51912,0
51913,0
51914,0
51915,0
51916,0
51917,0
51918,0
51919,0
51920,1
51921,1
51922,0
51923,0
51924,0
51925,1
51926,1
51927,0
51928,1
51929,1
51930,0
51931,1
51932,0
51933,0
51934,1
51935,0
51936,1
51937,1
51938,1
51939,1
51940,1
51941,1
51942,1
51943,0
51944,1
51945,1
51946,1
51947,1
51948,0
51949,1
51950,1
51951,1
51952,0
51953,0
51954,0
51955,1
51956,0
51957,0
51958,1
51959,0
51960,0
51961,1
51962,0
51963,0
51964,0
51965,1
51966,1
51967,1
51968,0
51969,1
51970,1
51971,0
51972,0
51973,1
51974,1
51975,0
51976,0
51977,0
51978,0
51979,0
51980,1
51981,0
51982,0
51983,0
51984,0
51985,1
51986,1
51987,0
51988,0
51989,0
51990,0
51991,1
51992,1
51993,0
51994,0
51995,0
51996,1
51997,1
51998,0
51999,1
52000,1
52001,0
52002,0
52003,1
52004,0
52005,0
52006,1
52007,1
52008,1
52009,1
52010,1
52011,1
52012,0
52013,0
52014,0
52015,1
52016,0
52017,1
52018,0
52019,1
52020,0
52021,0
52022,1
52023,1
52024,1
52025,0
52026,0
52027,0
52028,1
52029,0
52030,1
52031,1
52032,0
52033,0
52034,1
52035,1
52036,0
52037,0
52038,1
52039,0
52040,1
52041,1
52042,1
52043,1
52044,1
52045,1
52046,0
52047,1
52048,0
52049,1
52050,0
52051,1
52052,0
52053,0
52054,0
52055,0
52056,1
52057,1
52058,0
52059,0
52060,0
52061,0
52062,0
52063,0
52064,1
52065,0
52066,0
52067,1
52068,0
52069,1
52070,0
52071,1
52072,1
52073,0
52074,0
52075,0
52076,1
52077,1
52078,0
52079,1
52080,0
52081,1
52082,1
52083,0
52084,1
52085,0
52086,0
52087,0
52088,1
52089,1
52090,1
52091,1
52092,0
52093,1
52094,0
52095,0
52096,0
52097,1
52098,0
52099,1
52100,1
52101,0
52102,0
52103,1
52104,0
52105,0
52106,1
52107,1
52108,0
52109,0
52110,0
52111,1
52112,0
52113,1
52114,1
52115,0
52116,1
52117,1
52118,0
52119,0
52120,1
52121,1
52122,0
52123,1
52124,0
52125,1
52126,0
52127,0
52128,0
52129,0
52130,1
52131,0
52132,0
52133,0
52134,0
52135,0
52136,1
52137,1
52138,1
52139,0
52140,1
52141,1
52142,0
52143,0
52144,1
52145,1
52146,0
52147,1
52148,1
52149,0
52150,0
52151,0
52152,1
52153,1
52154,0
52155,1
52156,0
52157,0
52158,1
52159,0
52160,1
52161,1
52162,1
52163,1
52164,0
52165,0
52166,0
52167,0
52168,0
52169,0
52170,0
52171,0
52172,1
52173,1
52174,0
52175,0
52176,1
52177,0
52178,0
52179,0
52180,0
52181,1
52182,1
52183,1
52184,0
52185,0
52186,1
52187,0
52188,1
52189,0
52190,0
52191,0
52192,0
52193,0
52194,1
52195,0
52196,0
52197,0
52198,1
52199,1
52200,1
52201,1
52202,1
52203,1
52204,1
52205,1
52206,1
52207,1
52208,0
52209,0
52210,1
52211,1
52212,0
52213,1
52214,0
52215,1
52216,0
52217,0
52218,1
52219,0
52220,0
52221,1
52222,0
52223,0
52224,1
52225,1
52226,1
52227,0
52228,0
52229,1
52230,1
52231,1
52232,0
52233,1
52234,0
52235,1
52236,0
52237,1
52238,0
52239,1
52240,0
52241,0
52242,1
52243,1
52244,0
52245,1
52246,1
52247,0
52248,0
52249,0
52250,1
52251,0
52252,0
52253,0
52254,1
52255,0
52256,0
52257,1
52258,0
52259,1
52260,1
52261,1
52262,0
52263,1
52264,1
52265,0
52266,0
52267,0
52268,0
52269,1
52270,1
52271,0
52272,0
52273,1
52274,0
52275,0
52276,1
52277,0
52278,1
52279,0
52280,0
52281,1
52282,1
52283,0
52284,0
52285,1
52286,0
52287,0
52288,0
52289,1
52290,0
52291,0
52292,0
52293,0
52294,0
52295,0
52296,1
52297,1
52298,1
52299,1
52300,0
52301,1
52302,0
52303,0
52304,1
52305,0
52306,0
52307,1
52308,0
52309,1
52310,0
52311,1
52312,0
52313,0
52314,0
52315,0
52316,0
52317,1
52318,0
52319,0
52320,1
52321,0
52322,0
52323,0
52324,1
52325,0
52326,0
52327,1
52328,0
52329,0
52330,0
52331,0
52332,1
52333,0
52334,1
52335,0
52336,0
52337,0
52338,0
52339,0
52340,0
52341,0
52342,0
52343,0
52344,0
52345,0
52346,1
52347,1
52348,0
52349,0
52350,0
52351,0
52352,0
52353,0
52354,1
52355,0
52356,0
52357,0
52358,1
52359,0
52360,0
52361,1
52362,1
52363,0
52364,1
52365,0
52366,1
52367,0
52368,1
52369,0
52370,1
52371,0
52372,1
52373,1
52374,1
52375,0
52376,0
52377,0
52378,0
52379,0
52380,1
52381,0
52382,0
52383,0
52384,0
52385,0
52386,0
52387,0
52388,1
52389,0
52390,0
52391,1
52392,1
52393,1
52394,0
52395,0
52396,1
52397,1
52398,0
52399,0
52400,1
52401,0
52402,0
52403,0
52404,0
52405,1
52406,0
52407,1
52408,0
52409,1
52410,1
52411,0
52412,0
52413,1
52414,1
52415,1
52416,0
52417,0
52418,1
52419,0
52420,0
52421,0
52422,0
52423,1
52424,0
52425,0
52426,0
52427,0
52428,1
52429,1
52430,1
52431,0
52432,0
52433,0
52434,1
52435,0
52436,0
52437,0
52438,1
52439,1
52440,0
52441,1
52442,1
52443,0
52444,1
52445,0
52446,0
52447,0
52448,0
52449,1
52450,0
52451,1
52452,0
52453,0
52454,0
52455,1
52456,1
52457,1
52458,1
52459,0
52460,0
52461,0
52462,1
52463,1
52464,0
52465,1
52466,1
52467,0
52468,0
52469,0
52470,1
52471,1
52472,1
52473,1
52474,0
52475,1
52476,0
52477,1
52478,0
52479,0
52480,0
52481,0
52482,1
52483,1
52484,0
52485,1
52486,0
52487,1
52488,1
52489,1
52490,0
52491,0
52492,1
52493,1
52494,1
52495,1
52496,0
52497,0
52498,0
52499,0
52500,0
52501,0
52502,1
52503,1
52504,1
52505,0
52506,0
52507,0
52508,1
52509,0
52510,1
52511,0
52512,0
52513,1
52514,0
52515,0
52516,0
52517,1
52518,1
52519,1
52520,0
52521,1
52522,0
52523,1
52524,1
52525,0
52526,1
52527,1
52528,0
52529,0
52530,1
52531,0
52532,0
52533,0
52534,0
52535,1
52536,0
52537,1
52538,0
52539,1
52540,1
52541,0
52542,1
52543,0
52544,1
52545,1
52546,0
52547,0
52548,0
52549,0
52550,0
52551,0
52552,1
52553,0
52554,1
52555,0
52556,0
52557,0
52558,1
52559,0
52560,0
52561,0
52562,0
52563,1
52564,0
52565,1
52566,1
52567,1
52568,0
52569,0
52570,1
52571,0
52572,0
52573,0
52574,0
52575,0
52576,1
52577,0
52578,0
52579,0
52580,1
52581,0
52582,0
52583,0
52584,0
52585,0
52586,1
52587,1
52588,0
52589,1
52590,1
52591,0
52592,1
52593,0
52594,1
52595,1
52596,1
52597,1
52598,1
52599,0
52600,1
52601,0
52602,0
52603,0
52604,0
52605,1
52606,0
52607,0
52608,1
52609,1
52610,0
52611,0
52612,0
52613,1
52614,0
52615,0
52616,0
52617,0
52618,0
52619,0
52620,0
52621,1
52622,0
52623,1
52624,1
52625,0
52626,1
52627,0
52628,0
52629,1
52630,0
52631,0
52632,1
52633,0
52634,0
52635,1
52636,0
52637,0
52638,0
52639,1
52640,0
52641,1
52642,1
52643,1
52644,1
52645,1
52646,1
52647,0
52648,0
52649,1
52650,1
52651,0
52652,0
52653,1
52654,1
52655,0
52656,1
52657,1
52658,1
52659,1
52660,1
52661,1
52662,0
52663,1
52664,0
52665,0
52666,0
52667,0
52668,0
52669,1
52670,0
52671,0
52672,0
52673,0
52674,0
52675,1
52676,1
52677,1
52678,1
52679,0
52680,0
52681,0
52682,1
52683,0
52684,0
52685,0
52686,1
52687,0
52688,0
52689,1
52690,1
52691,0
52692,0
52693,1
52694,0
52695,0
52696,1
52697,0
52698,1
52699,1
52700,0
52701,0
52702,1
52703,0
52704,0
52705,1
52706,0
52707,0
52708,0
52709,1
52710,1
52711,1
52712,1
52713,1
52714,1
52715,0
52716,0
52717,1
52718,1
52719,1
52720,1
52721,1
52722,0
52723,1
52724,1
52725,0
52726,1
52727,0
52728,0
52729,0
52730,1
52731,0
52732,0
52733,0
52734,0
52735,0
52736,1
52737,0
52738,0
52739,0
52740,0
52741,1
52742,1
52743,1
52744,1
52745,0
52746,0
52747,0
52748,1
52749,1
52750,1
52751,0
52752,0
52753,0
52754,1
52755,1
52756,0
52757,1
52758,0
52759,1
52760,0
52761,0
52762,1
52763,1
52764,0
52765,0
52766,0
52767,1
52768,1
52769,1
52770,1
52771,0
52772,0
52773,1
52774,1
52775,1
52776,0
52777,0
52778,1
52779,0
52780,0
52781,0
52782,1
52783,0
52784,0
52785,0
52786,0
52787,0
52788,0
52789,1
52790,0
52791,0
52792,0
52793,0
52794,0
52795,0
52796,1
52797,1
52798,0
52799,1
52800,0
52801,1
52802,1
52803,0
52804,1
52805,0
52806,0
52807,1
52808,1
52809,0
52810,0
52811,0
52812,1
52813,0
52814,0
52815,0
52816,0
52817,1
52818,1
52819,1
52820,1
52821,0
52822,1
52823,0
52824,0
52825,1
52826,1
52827,0
52828,1
52829,0
52830,1
52831,0
52832,1
52833,1
52834,1
52835,0
52836,0
52837,0
52838,1
52839,1
52840,0
52841,1
52842,1
52843,1
52844,0
52845,1
52846,0
52847,0
52848,0
52849,0
52850,0
52851,0
52852,0
52853,1
52854,1
52855,0
52856,0
52857,0
52858,1
52859,0
52860,0
52861,1
52862,0
52863,1
52864,1
52865,1
52866,0
52867,0
52868,0
52869,1
52870,0
52871,1
52872,1
52873,1
52874,1
52875,0
52876,1
52877,0
52878,1
52879,0
52880,0
52881,0
52882,0
52883,1
52884,0
52885,0
52886,0
52887,0
52888,0
52889,1
52890,1
52891,0
52892,0
52893,0
52894,1
52895,0
52896,1
52897,0
52898,1
52899,0
52900,0
52901,1
52902,1
52903,1
52904,1
52905,1
52906,0
52907,0
52908,0
52909,0
52910,0
52911,0
52912,0
52913,0
52914,1
52915,0
52916,0
52917,0
52918,1
52919,0
52920,0
52921,0
52922,0
52923,1
52924,1
52925,0
52926,0
52927,0
52928,0
52929,0
52930,0
52931,0
52932,0
52933,1
52934,1
52935,0
52936,1
52937,1
52938,1
52939,0
52940,0
52941,1
52942,1
52943,1
52944,1
52945,0
52946,1
52947,0
52948,0
52949,0
52950,0
52951,0
52952,0
52953,0
52954,0
52955,0
52956,1
52957,0
52958,1
52959,0
52960,0
52961,1
52962,0
52963,0
52964,0
52965,0
52966,1
52967,0
52968,0
52969,1
52970,0
52971,1
52972,1
52973,0
52974,0
52975,0
52976,0
52977,0
52978,0
52979,1
52980,1
52981,0
52982,1
52983,0
52984,1
52985,1
52986,0
52987,0
52988,0
52989,0
52990,1
52991,1
52992,0
52993,1
52994,1
52995,0
52996,0
52997,0
52998,0
52999,1
53000,0
53001,0
53002,0
53003,0
53004,0
53005,1
53006,0
53007,0
53008,0
53009,1
53010,0
53011,1
53012,0
53013,0
53014,1
53015,0
53016,0
53017,1
53018,0
53019,1
53020,1
53021,0
53022,1
53023,0
53024,1
53025,0
53026,1
53027,0
53028,0
53029,1
53030,0
53031,1
53032,1
53033,1
53034,1
53035,0
53036,0
53037,0
53038,1
53039,0
53040,1
53041,1
53042,0
53043,0
53044,1
53045,1
53046,1
53047,1
53048,1
53049,0
53050,1
53051,0
53052,1
53053,0
53054,1
53055,0
53056,0
53057,0
53058,0
53059,0
53060,0
53061,1
53062,1
53063,1
53064,0
53065,0
53066,1
53067,0
53068,0
53069,1
53070,1
53071,1
53072,1
53073,0
53074,0
53075,0
53076,1
53077,0
53078,0
53079,0
53080,0
53081,0
53082,0
53083,1
53084,1
53085,1
53086,0
53087,0
53088,1
53089,0
53090,1
53091,0
53092,0
53093,1
53094,0
53095,0
53096,0
53097,0
53098,0
53099,0
53100,0
53101,1
53102,1
53103,0
53104,0
53105,1
53106,0
53107,0
53108,1
53109,0
53110,1
53111,0
53112,0
53113,1
53114,0
53115,1
53116,0
53117,0
53118,0
53119,0
53120,1
53121,0
53122,0
53123,0
53124,1
53125,1
53126,1
53127,0
53128,1
53129,1
53130,1
53131,0
53132,0
53133,0
53134,0
53135,0
53136,0
53137,1
53138,0
53139,0
53140,0
53141,1
53142,1
53143,1
53144,0
53145,1
53146,1
53147,1
53148,0
53149,1
53150,1
53151,1
53152,0
53153,1
53154,1
53155,0
53156,0
53157,0
53158,1
53159,1
53160,1
53161,1
53162,1
53163,1
53164,0
53165,0
53166,1
53167,1
53168,0
53169,0
53170,1
53171,1
53172,1
53173,0
53174,0
53175,0
53176,0
53177,0
53178,0
53179,1
53180,1
53181,1
53182,1
53183,0
53184,1
53185,0
53186,1
53187,0
53188,0
53189,0
53190,0
53191,0
53192,0
53193,0
53194,1
53195,0
53196,0
53197,1
53198,1
53199,1
53200,0
53201,0
53202,1
53203,0
53204,1
53205,1
53206,0
53207,0
53208,1
53209,0
53210,1
53211,0
53212,1
53213,0
53214,1
53215,0
53216,0
53217,1
53218,1
53219,0
53220,0
53221,1
53222,0
53223,1
53224,0
53225,1
53226,1
53227,1
53228,1
53229,0
53230,1
53231,1
53232,0
53233,1
53234,0
53235,1
53236,0
53237,0
53238,1
53239,1
53240,0
53241,1
53242,0
53243,0
53244,0
53245,0
53246,0
53247,0
53248,0
53249,0
53250,0
53251,0
53252,0
53253,0
53254,0
53255,1
53256,1
53257,0
53258,0
53259,1
53260,0
53261,0
53262,1
53263,0
53264,0
53265,0
53266,0
53267,1
53268,1
53269,0
53270,1
53271,1
53272,0
53273,0
53274,0
53275,0
53276,1
53277,0
53278,1
53279,1
53280,0
53281,1
53282,0
53283,1
53284,0
53285,0
53286,0
53287,1
53288,1
53289,0
53290,0
53291,1
53292,0
53293,0
53294,1
53295,0
53296,0
53297,1
53298,0
53299,1
53300,0
53301,0
53302,0
53303,0
53304,0
53305,1
53306,1
53307,0
53308,0
53309,0
53310,0
53311,0
53312,0
53313,0
53314,1
53315,0
53316,0
53317,0
53318,0
53319,0
53320,0
53321,0
53322,1
53323,1
53324,1
53325,0
53326,0
53327,0
53328,1
53329,0
53330,1
53331,0
53332,0
53333,0
53334,0
53335,0
53336,0
53337,1
53338,1
53339,0
53340,1
53341,1
53342,0
53343,1
53344,0
53345,0
53346,0
53347,0
53348,0
53349,0
53350,0
53351,0
53352,0
53353,1
53354,0
53355,1
53356,1
53357,0
53358,0
53359,1
53360,0
53361,1
53362,0
53363,1
53364,1
53365,1
53366,0
53367,0
53368,1
53369,0
53370,1
53371,0
53372,0
53373,1
53374,0
53375,1
53376,0
53377,0
53378,0
53379,0
53380,0
53381,1
53382,0
53383,0
53384,0
53385,1
53386,0
53387,1
53388,0
53389,1
53390,1
53391,1
53392,1
53393,0
53394,1
53395,1
53396,0
53397,0
53398,0
53399,0
53400,0
53401,1
53402,1
53403,1
53404,1
53405,1
53406,1
53407,0
53408,1
53409,1
53410,0
53411,1
53412,1
53413,1
53414,1
53415,0
53416,0
53417,0
53418,1
53419,0
53420,0
53421,1
53422,1
53423,0
53424,0
53425,0
53426,1
53427,0
53428,0
53429,1
53430,1
53431,0
53432,0
53433,1
53434,1
53435,1
53436,1
53437,1
53438,0
53439,1
53440,0
53441,1
53442,0
53443,0
53444,0
53445,1
53446,0
53447,0
53448,1
53449,1
53450,1
53451,0
53452,1
53453,1
53454,1
53455,0
53456,1
53457,1
53458,0
53459,0
53460,0
53461,0
53462,0
53463,0
53464,0
53465,1
53466,1
53467,1
53468,0
53469,0
53470,0
53471,1
53472,0
53473,1
53474,0
53475,0
53476,1
53477,1
53478,0
53479,0
53480,1
53481,0
53482,0
53483,0
53484,1
53485,1
53486,1
53487,1
53488,1
53489,0
53490,0
53491,0
53492,1
53493,1
