,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
55748,1805,1806,117961,118413,122007,118321,240983,290919,118322
55749,16613,4549,117961,118225,120050,118259,118260,290919,118261
55750,33147,27104,117961,118327,118507,120647,304633,118398,120649
55751,75834,3113,117961,118343,119598,119433,127160,118424,119435
55752,74995,51766,117902,118041,118556,118274,118806,292795,118276
55753,23921,25629,117961,118343,120291,120006,129545,118424,120008
55754,18418,2908,117961,118343,118979,119433,133686,118424,119435
55755,4675,795,117961,118225,120551,118321,117906,290919,118322
55756,75901,4838,117961,118343,119598,118834,133686,118424,118836
55757,42093,6993,117961,118343,118514,118321,290919,290919,118322
55758,43027,2014,117961,117962,118910,120773,127525,118960,120774
55759,34026,4994,117961,118300,118514,118777,279443,308574,118779
55760,80533,5540,117961,118300,123472,118321,117906,290919,118322
55761,78849,133892,91261,118026,119507,117905,117906,290919,117908
55762,36997,1325,117961,117962,118910,118321,117906,290919,118322
55763,23990,27059,117961,118386,118395,118396,233714,118398,118399
55764,28586,1911,117943,117944,118042,120097,174445,270488,120099
55765,79228,52525,117983,117984,117878,117879,117897,19721,117880
55766,35716,13219,117951,117952,118221,118568,267952,19721,118570
55767,20222,18096,118256,118257,118623,118995,286106,292795,118997
55768,27082,23200,117961,118413,123125,118685,120316,308574,118687
55769,34800,1373,117943,117944,117945,118274,192835,292795,118276
55770,75440,74983,118200,118201,117884,117879,117886,19721,117880
55771,25993,17128,117961,118300,119984,118396,300044,118398,118399
55772,23497,4887,117961,118343,118979,120006,310997,118424,120008
55773,45904,27758,118006,118007,117941,117879,117897,19721,117880
55774,16251,1812,117961,118413,122007,118784,123720,290919,118786
55775,41643,14638,117961,118052,118821,117905,240983,290919,117908
55776,42437,88312,117910,117911,117884,118568,119907,19721,118570
55777,4675,873,117961,118413,120526,117905,240983,290919,117908
55778,34026,1443,117961,118343,120722,118321,117906,290919,118322
55779,38860,7792,118573,118574,117945,280788,280788,292795,119082
55780,76416,5119,117961,118300,119890,120006,133833,118424,120008
55781,34817,59347,117961,118327,118320,118784,147114,290919,118786
55782,75901,31261,118582,118583,117945,280788,136634,292795,119082
55783,3853,28890,117961,118327,118529,138019,229991,120518,138021
55784,39262,2541,117961,118343,118856,118321,117906,290919,118322
55785,39262,54618,117961,118052,118320,118784,118785,290919,118786
55786,77295,19953,117961,118327,118984,122129,144871,121916,122131
55787,15064,131280,118658,118659,123606,118368,311057,117887,118486
55788,25993,132087,117961,118300,118301,118054,118443,117887,118055
55789,73756,4838,117961,118343,120126,118834,133686,118424,118836
55790,3853,70264,117961,118343,118437,118523,311622,118331,118525
55791,13878,18144,117929,117940,117941,117879,117886,19721,117880
55792,25279,4864,117961,118300,123055,120344,310997,118424,120346
55793,74679,53230,117876,117877,117878,118568,166926,19721,118570
55794,4675,221,117961,118413,120370,118321,118448,290919,118322
55795,28294,3755,117961,118343,118395,118890,125128,118398,118892
55796,38726,50517,118602,118603,117941,117885,118097,117887,117888
55797,39879,5559,119280,119281,118623,117946,119722,292795,117948
55798,16834,217,117961,118413,120370,117905,150358,290919,117908
55799,84818,50976,117961,118413,119968,118321,117906,290919,118322
55800,41269,71189,117961,118386,121883,118278,125206,290919,118279
55801,998,17834,117902,117903,124725,123045,305057,120518,123047
55802,1020,15406,117961,118225,118403,307024,310589,118331,118332
55803,75078,22458,117961,117962,120677,307024,306404,118331,118332
55804,6720,2781,117961,118300,118783,118451,130134,118453,118454
55805,4675,74746,117961,118327,118933,118784,147114,290919,118786
55806,79092,7505,117961,118300,119195,117905,117906,290919,117908
55807,6725,6831,117961,117969,6725,123408,123409,6725,123410
55808,38722,108112,117961,117969,118970,120647,121659,118398,120649
55809,5410,49574,117961,118327,118391,117905,117906,290919,117908
55810,53101,4023,117961,118446,119064,117905,117906,290919,117908
55811,35376,18686,117961,118386,128823,118784,124402,290919,118786
55812,80664,35191,117961,118446,118447,118777,279443,308574,118779
55813,35376,50997,117961,118052,120539,118321,117906,290919,118322
55814,34072,221,117961,118413,120370,118784,240983,290919,118786
55815,45652,1328,118212,118213,118403,117905,134159,290919,117908
55816,42006,4713,117961,118052,120398,118459,299565,249618,118461
55817,15369,15413,117961,118343,120270,119997,278014,118131,119998
55818,34076,5666,122880,122974,117945,118274,149467,292795,118276
55819,28149,23154,118315,118316,118317,307024,294485,118331,118332
55820,27356,15504,117961,118386,123656,118321,240983,290919,118322
55821,17308,13814,117961,118343,119598,120497,133686,118424,120499
55822,31232,6034,117890,118102,117878,117879,117879,19721,117880
55823,20294,58489,117916,117917,117884,117885,117913,117887,117888
55824,80701,3838,117961,118225,119924,118321,118448,290919,118322
55825,30952,15421,117961,117969,118970,118396,233714,118398,118399
55826,39328,215806,118315,118316,123656,118321,211648,290919,118322
55827,33054,4838,117961,118343,120126,118834,133686,118424,118836
55828,71430,7011,117961,118327,120685,118321,118448,290919,118322
55829,45790,70243,117961,118327,118492,118451,125738,118453,118454
55830,19752,70062,117961,118386,118746,118321,117906,290919,118322
55831,17226,5409,117961,118343,119993,118321,117906,290919,118322
55832,34924,85343,117961,118327,118933,118321,117906,290919,118322
55833,43027,2014,117961,117962,117904,118368,118368,117887,118486
55834,18418,3623,117961,118343,121747,120006,311622,118424,120008
55835,18072,57680,118256,118257,117945,118995,118806,292795,118997
55836,13878,31062,119665,119666,117895,117879,117897,19721,117880
55837,43877,72817,118079,118080,117878,117879,118177,19721,117880
55838,16084,3692,117961,118413,126229,121594,207709,4673,121596
55839,45013,3085,117961,118300,125821,119849,154949,118638,119851
55840,15714,15417,117961,119256,119257,126684,130913,292795,126685
55841,6496,46,119920,119921,185576,118321,117906,290919,118322
55842,22318,4023,117961,118446,119064,118321,117906,290919,118322
55843,79021,7822,117961,118327,118492,118777,174445,308574,118779
55844,1937,2034,117961,118052,118328,299559,236756,118205,163732
55845,73144,4475,117961,118052,118706,118054,118054,117887,118055
55846,35068,53240,117876,117877,117878,117879,167135,19721,117880
55847,25231,55973,119134,119135,118507,118863,142453,118398,118865
55848,42093,3267,117961,118052,121949,120097,174445,270488,120099
55849,73590,73591,121518,121519,117895,118194,118195,117887,118196
55850,6977,3966,117961,118343,122012,118321,240983,290919,118322
55851,29024,5027,117961,118343,118292,119433,133686,118424,119435
55852,15064,7434,117961,118343,118514,118054,255692,117887,118055
55853,79299,15503,118573,118574,118623,118995,286106,292795,118997
55854,79341,82613,117961,118300,119984,118890,311441,118398,118892
55855,15723,3266,117961,118225,120323,120591,120592,119095,120593
55856,81468,46476,117902,117903,117904,117905,117906,290919,117908
55857,64721,56819,117983,117984,117878,117879,117879,19721,117880
55858,16018,744,117961,118300,120722,117905,117906,290919,117908
55859,838,51058,117902,118041,134257,118028,118368,117887,118030
55860,75078,41656,118315,118316,120764,118465,291411,118467,118468
55861,42085,2837,118887,118888,118631,118422,163805,118424,118425
55862,24016,38902,118256,118257,117945,118274,118806,292795,118276
55863,4675,4820,117961,118343,123454,119928,310608,118331,119929
55864,15732,14731,117961,118446,118447,121594,170665,4673,121596
55865,36463,15503,118573,118574,118623,118995,123460,292795,118997
55866,4675,15015,117961,118413,122007,118784,118785,290919,118786
55867,74279,49574,117961,118327,118391,117905,117906,290919,117908
55868,29926,70186,117961,117969,19666,118396,254681,118398,118399
55869,35969,20497,118219,118220,118221,118568,125168,19721,118570
55870,25281,16643,119134,119135,118701,119587,284481,118704,119589
55871,32174,7935,117961,118052,120539,118321,118448,290919,118322
55872,13878,62242,117978,117979,117941,118568,142433,19721,118570
55873,35973,6982,117961,118300,118783,118321,117906,290919,118322
55874,19751,18220,117961,118052,118867,118321,117906,290919,118322
55875,79092,18220,117961,118052,118867,118321,117906,290919,118322
55876,78972,5196,117961,118052,121949,118636,197472,118638,118639
55877,23942,5546,119134,119135,118575,118636,175234,118638,118639
55878,23921,120114,118725,118726,119076,118422,124426,118424,118425
55879,75078,6222,117961,118052,120096,117905,117906,290919,117908
55880,45790,54303,117961,118327,118492,118451,125738,118453,118454
55881,31825,4713,117961,118052,120398,307024,306404,118331,118332
55882,20299,27508,117929,117940,117941,118568,166520,19721,118570
55883,728,7253,117961,118225,118403,118321,117906,290919,118322
55884,4673,5919,117961,118446,16232,121594,302830,4673,121596
55885,78563,2837,118887,118888,118631,118422,300136,118424,118425
55886,23990,46476,117902,117903,120171,117905,117906,290919,117908
55887,37785,101834,119134,119135,121716,120611,221283,249618,120613
55888,3130,19645,117961,118413,118481,118321,117906,290919,118322
55889,6156,5649,117961,118446,118684,124305,124306,118762,124307
55890,74302,55636,117916,118011,117920,118568,125937,19721,118570
55891,34748,20376,117902,117903,120171,119004,125467,119006,119007
55892,19723,118151,118079,118080,117878,118370,118371,118372,118373
55893,23096,3000,117961,118225,120551,117905,240983,290919,117908
55894,79422,17617,117961,118386,119214,117905,123513,290919,117908
55895,4675,18213,117961,118386,118746,118747,160002,118453,118749
55896,25274,13814,117961,118343,119598,119433,133686,118424,119435
55897,43777,86299,117961,118327,120383,118321,117906,290919,118322
55898,302049,3917,117961,118300,121405,118321,240983,290919,118322
55899,16008,46503,120140,120141,118378,120952,120953,118453,120954
55900,39883,17451,117961,118052,126137,126138,148208,124136,126140
55901,81297,1249,117961,117962,118910,117905,240983,290919,117908
55902,25885,1475,119062,119091,118450,121372,148801,119184,121374
55903,74447,8008,118555,118178,118320,118321,117906,290919,118322
55904,36965,46616,118256,118257,117945,280788,130913,292795,119082
55905,36424,13743,118106,118107,117884,117879,117886,19721,117880
55906,79092,17214,117961,118225,120535,123067,169986,118398,123068
55907,79197,21033,117961,118300,123749,119849,166593,118638,119851
55908,35540,27881,117929,117940,117941,117885,117913,117887,117888
55909,16503,54248,117961,118327,120559,120560,304465,118643,120562
55910,20271,77372,117916,118150,117884,117885,117913,117887,117888
55911,1969,58466,118602,118603,117920,118568,171084,19721,118570
55912,42093,1568,117961,118300,120410,117905,117906,290919,117908
55913,36237,1558,117961,118300,120312,119849,282370,118638,119851
55914,80951,3966,117961,118343,122012,122849,123053,119095,122850
55915,37260,71962,117932,117933,117878,117899,130906,19721,117900
55916,80225,3187,117961,118343,119142,123045,147738,120518,123047
55917,3069,70264,117961,118343,120722,118777,279443,308574,118779
55918,13878,46568,117989,117990,117884,118568,125259,19721,118570
55919,36725,6656,118095,118096,118008,117879,117897,19721,117880
55920,81476,70130,118595,118596,81476,118826,158101,118424,118828
55921,45828,11987,118006,118007,117884,117885,117886,117887,117888
55922,6725,6798,117961,117969,6725,123684,125826,6725,123686
55923,1969,1065,117961,118327,121589,118641,306399,118643,118644
55924,40426,32242,117961,118327,121979,120690,120691,290919,120692
55925,80829,61016,119596,119597,119703,118912,174408,118424,118914
55926,38719,50598,118000,118001,117884,117885,117913,117887,117888
55927,39394,1584,117961,118327,118507,118396,299403,118398,118399
55928,73815,40006,118315,118463,123089,119172,132732,118467,119174
55929,25541,25542,119134,119135,126930,126931,126932,118474,126933
55930,33340,1568,117961,118300,19772,118278,117906,290919,118279
55931,33248,5220,117961,118300,118458,120006,303717,118424,120008
55932,3853,5323,117961,118343,119598,118459,255097,249618,118461
55933,33054,1467,117961,118343,118833,118834,127160,118424,118836
55934,75047,17465,91261,118026,118202,118278,118260,290919,118279
55935,81476,70128,118595,118596,81476,118834,153821,118424,118836
55936,41758,28246,118315,118463,123089,118784,130219,290919,118786
55937,43302,17561,91261,118026,118202,118278,151426,290919,118279
55938,78004,26615,117961,117969,19666,123131,123132,118478,123133
55939,43302,16527,91261,118026,118202,119962,168365,118205,119964
55940,6671,70186,117961,117969,19666,118890,127642,118398,118892
55941,20364,1276,117902,117903,118507,120990,196556,118398,120992
55942,43876,89990,118079,118080,117878,117879,117913,19721,117880
55943,75901,13822,117961,118300,127849,127850,311360,118424,127851
55944,30566,5507,117961,118413,120370,118321,130817,290919,118322
55945,75078,18210,91261,118026,120671,273308,118029,249618,118232
55946,3853,50089,117961,118343,118514,118321,117906,290919,118322
55947,25993,18894,120864,120865,120694,118636,159723,118638,118639
55948,38710,19683,118269,118270,117878,117885,117913,117887,117888
55949,73815,82190,118315,118463,118522,118685,139687,308574,118687
55950,33032,8207,118212,118213,126955,117905,134159,290919,117908
55951,45652,7553,117961,118225,118403,117905,240983,290919,117908
55952,60007,5432,117961,118327,118391,118641,123881,118643,118644
55953,25305,17451,117961,118052,126137,118054,118054,117887,118055
55954,57527,5717,117961,118300,124725,117905,117906,290919,117908
55955,15716,55642,118256,118257,117945,280788,280788,292795,119082
55956,33248,4993,117961,118343,118979,118912,309291,118424,118914
55957,79092,4663,117961,118225,122298,118636,125666,118638,118639
55958,3853,17251,117961,118300,121108,120344,202649,118424,120346
55959,23966,13798,117961,118446,123858,122645,234301,119221,122647
55960,3853,5360,117961,118446,118447,118784,117906,290919,118786
55961,79363,1443,117961,118343,120722,118321,117906,290919,118322
55962,6977,55805,117961,118343,118856,118685,122058,308574,118687
55963,15714,57538,121005,121006,117945,117946,127012,292795,117948
55964,17249,5137,118212,118213,123614,120497,229576,118424,120499
55965,79422,117710,117961,118386,118522,118685,120316,308574,118687
55966,4675,7398,117961,118225,119924,118321,240983,290919,118322
55967,58678,8674,117961,118327,120318,118321,117906,290919,118322
55968,13878,12139,118742,118743,118008,117899,117897,19721,117900
55969,26430,31072,118212,118580,117895,117885,117913,117887,117888
55970,78320,65828,118003,118004,117878,117879,310825,19721,117880
55971,31983,15388,117961,118343,118623,119849,125204,118638,119851
55972,78360,5899,117961,118327,120318,118777,296252,308574,118779
55973,36049,100547,118212,118213,119136,123670,305057,121916,123672
55974,34748,1744,118290,118291,120171,120284,132803,117887,120285
55975,20231,70480,119280,119281,117945,280788,121024,292795,119082
55976,74909,5511,117961,118386,119954,117905,117906,290919,117908
55977,5345,122401,117961,118446,118684,117905,117906,290919,117908
55978,39327,71171,117961,118386,123844,118321,117906,290919,118322
55979,7543,18190,117961,118386,120361,118784,121873,290919,118786
55980,31299,20126,117961,118386,120677,122067,206347,118424,122069
55981,28294,49423,117961,118052,123144,118890,203706,118398,118892
55982,34583,5657,117961,118300,120722,117905,117906,290919,117908
55983,38392,4663,117961,118225,122298,118636,125666,118638,118639
55984,14354,14474,118349,118350,117878,247659,271641,19721,247660
55985,75834,3599,117961,118343,121747,118777,279443,308574,118779
55986,78121,7424,5110,117954,122672,118777,306530,308574,118779
55987,3853,14731,117961,118446,118447,118321,117906,290919,118322
55988,45300,5030,117961,118343,120126,119433,133686,118424,119435
55989,4675,3267,117961,118052,121949,120097,174445,270488,120099
55990,40630,1550,117961,118225,123173,118054,121311,117887,118055
55991,38124,19857,117929,117940,117941,117885,117913,117887,117888
55992,14570,98683,117975,117976,117941,118568,281735,19721,118570
55993,40456,7016,117961,118300,119181,118321,117906,290919,118322
55994,80809,15785,117961,118300,118395,118890,311441,118398,118892
55995,31009,5697,117961,118386,118692,118321,117906,290919,118322
55996,33149,56801,120864,120865,19666,120632,278014,118131,120634
55997,20275,5767,117961,118343,118344,118321,117906,290919,118322
55998,34613,4945,117961,118300,118360,118129,122064,118131,118132
55999,43663,56199,117961,118052,118881,118321,117906,290919,118322
56000,79092,1065,117961,118327,121589,118641,306399,118643,118644
56001,39518,3697,120140,120141,118933,118747,261774,118453,118749
56002,19942,16971,117961,118343,119993,125793,125794,118643,125795
56003,20281,69172,117916,118011,118599,179731,151321,117887,117973
56004,45828,57596,118181,118182,117920,118568,154898,19721,118570
56005,37639,50339,118120,118121,117941,117885,117913,117887,117888
56006,80772,14810,117961,118413,120370,118321,117906,290919,118322
56007,278393,116406,117961,117962,120677,120357,236375,118424,120359
56008,34396,120669,117961,117969,117970,118368,128711,117887,118486
56009,75649,888,117902,117903,7646,118451,130134,118453,118454
56010,17308,47104,117890,117891,117878,118568,120877,19721,118570
56011,20284,46788,117929,117940,117920,118568,163031,19721,118570
56012,28149,79603,117961,118386,125884,122274,168848,3130,122275
56013,77163,49772,91261,118026,118746,118451,126309,118453,118454
56014,33249,20560,117876,117877,117878,117879,117879,19721,117880
56015,74995,8715,117961,118052,119986,117905,117906,290919,117908
56016,27178,2371,117961,117962,118501,120702,308462,118504,120704
56017,25890,7076,117961,118225,120041,119093,254399,119095,119096
56018,33245,1443,117961,118343,120722,117905,117906,290919,117908
56019,37734,68562,118090,118091,119424,179731,262283,117887,117973
56020,38972,38902,118256,118257,117945,280788,280788,292795,119082
56021,78970,1911,117943,117944,118042,118563,208823,270488,118565
56022,18418,14862,117961,118225,118403,118980,301534,118295,118982
56023,75078,151283,117961,118386,118522,117905,240983,290919,117908
56024,20271,98596,117916,118011,117884,117885,117913,117887,117888
56025,33111,7220,117961,118225,120551,117905,125206,290919,117908
56026,79121,15390,117961,118300,118301,118054,118443,117887,118055
56027,79881,25514,117918,117919,118483,118568,119927,19721,118570
56028,17308,5114,117961,118300,119890,118422,300136,118424,118425
56029,4675,7287,117961,117962,119223,119962,168365,118205,119964
56030,34075,217,117961,118413,120370,117905,150358,290919,117908
56031,42031,41794,118315,118463,119214,120765,140197,118467,120767
56032,75876,55146,118752,119070,118754,118805,118806,118474,118807
56033,31299,5249,117961,118386,123144,118396,269406,118398,118399
56034,32270,59267,117961,117962,120924,122297,122297,118331,118899
56035,73186,87,117961,118446,118447,117905,172635,290919,117908
56036,33146,5330,117961,118052,120096,120097,174445,270488,120099
56037,6977,2781,117961,118300,118783,118747,130134,118453,118749
56038,35498,4933,117961,118300,118458,120006,311622,118424,120008
56039,2801,19760,117961,117962,118352,118321,117906,290919,118322
56040,14354,50511,118006,118007,118008,117879,117897,19721,117880
56041,17308,50736,117961,118052,118821,118321,117906,290919,118322
56042,34924,8008,117887,118178,118320,118321,117906,290919,118322
56043,37145,5697,117961,118386,118692,118321,240983,290919,118322
56044,87699,59748,117961,118386,120361,118321,153262,290919,118322
56045,79440,134819,121005,121006,117945,117946,169286,292795,117948
56046,20292,58462,117926,117927,117884,117879,117886,19721,117880
56047,33642,6876,118138,118139,117920,118568,122142,19721,118570
56048,44641,5278,118887,118888,125440,120006,303717,118424,120008
56049,17308,3287,130570,119256,118042,118043,118043,270488,118046
56050,32147,7539,117961,118343,119987,117905,117906,290919,117908
56051,37326,51226,117961,118327,118320,118641,164752,118643,118644
56052,16265,4663,117961,118225,122298,118636,125666,118638,118639
56053,6977,21135,117961,118343,119218,118321,117906,290919,118322
56054,19722,120351,117961,118300,119195,118321,136235,290919,118322
56055,27348,4936,117961,118343,118292,119433,133686,118424,119435
56056,15064,41243,117902,118041,121678,118028,264216,117887,118030
56057,23567,7377,117961,118225,119924,118777,279443,308574,118779
56058,38391,49632,118212,118580,117895,117896,117897,117887,117898
56059,32642,15460,118256,118257,117945,118995,118806,292795,118997
56060,36610,34612,117961,118327,118320,118321,117906,290919,118322
56061,32270,17140,117961,118386,121961,118792,167148,118424,118794
56062,14570,12757,118120,118121,118810,119323,123932,19793,119325
56063,78591,50056,117893,117894,117895,117899,310732,19721,117900
56064,17249,4929,117961,118300,118825,118826,226343,118424,118828
56065,33642,8074,117961,118300,119181,118321,117906,290919,118322
56066,20292,87226,118106,118107,117912,117885,117913,117887,117888
56067,33033,4357,117961,118052,119742,118321,118448,290919,118322
56068,17292,15566,117961,118300,118395,118054,118054,117887,118055
56069,16798,2296,117961,118413,277693,118958,118959,118960,118961
56070,91804,7069,117961,118386,123844,118784,117906,290919,118786
56071,17226,4993,117961,118343,118979,118912,309291,118424,118914
56072,33248,15412,117961,118343,127705,119849,127706,118638,119851
56073,25993,5017,117961,118343,119598,121915,185973,121916,121917
56074,25734,7339,117961,118300,118360,118361,118362,118363,118364
56075,23497,4858,118290,118291,120144,118293,118294,118295,118296
56076,20897,5039,117961,118343,123125,118777,279443,308574,118779
56077,80430,6278,117961,118343,118437,117905,117906,290919,117908
56078,74347,33266,117961,118300,123719,118784,118785,290919,118786
56079,278393,4098,117961,118343,119598,118834,133686,118424,118836
56080,33054,4950,117961,118343,118911,118826,236735,118424,118828
56081,20299,78086,118090,118091,119424,179731,176611,117887,117973
56082,20279,56767,117916,117917,117884,117885,117913,117887,117888
56083,1020,111670,117961,117962,118352,118777,143136,308574,118779
56084,34718,3000,117961,118225,120551,117905,117906,290919,117908
56085,18058,15645,117961,118052,122392,128903,160695,292795,128905
56086,16767,122272,117961,118225,122273,117905,117906,290919,117908
56087,30999,17128,117961,118300,119984,118396,300044,118398,118399
56088,278393,7029,117961,117962,120677,120357,149187,118424,120359
56089,19666,27054,117961,117969,19666,179731,156118,117887,117973
56090,25886,2129,119134,119135,118450,119192,150595,119184,119194
56091,80804,13782,117961,118343,118395,120647,311441,118398,120649
56092,79299,5674,122880,122974,118575,117946,133484,292795,117948
56093,77295,1470,117961,118343,119195,118777,279443,308574,118779
56094,18418,70264,117961,118343,120722,118777,279443,308574,118779
56095,45035,55632,117890,117891,117878,117899,123239,19721,117900
56096,79955,70264,117961,118343,118437,118361,249872,118363,118364
56097,79121,5528,118887,118888,118979,118980,118981,118295,118982
56098,39476,3838,117961,118225,119924,118321,117906,290919,118322
56099,38725,55845,117916,117917,117884,117885,117913,117887,117888
56100,22391,3622,117961,118300,118458,118834,223125,118424,118836
56101,79121,2908,117961,118343,118979,119433,133686,118424,119435
56102,15672,7229,117902,117903,127168,118321,117906,290919,118322
56103,79121,15412,117961,118343,127705,119849,127706,118638,119851
56104,15368,4155,117961,118300,118301,120006,259215,118424,120008
56105,27188,4589,117961,118327,120383,118321,149826,290919,118322
56106,35279,7011,117961,118327,120685,118321,118448,290919,118322
56107,17249,1467,117961,118343,118833,118834,127160,118424,118836
56108,75834,48502,117961,118225,118403,126184,128532,118762,126186
56109,36551,56625,118084,118085,117884,117879,117886,19721,117880
56110,6977,132529,117902,117903,132530,118321,117906,290919,118322
56111,20364,120341,120342,120343,119076,120789,156133,118424,120791
56112,6921,3119,117961,118300,120312,119849,310589,118638,119851
56113,75834,3245,117961,118300,121216,122188,132775,3130,122190
56114,78229,8505,117961,117962,118352,117905,117906,290919,117908
56115,80152,25275,117961,118343,121747,117905,117906,290919,117908
56116,34924,36,117961,118413,119968,118321,117906,290919,118322
56117,79092,21869,117961,118327,118507,118396,158043,118398,118399
56118,698,782,117961,118413,127522,118784,240983,290919,118786
56119,78875,1954,117961,117962,118501,120702,308462,118504,120704
56120,1020,3770,117961,118343,123144,118890,125128,118398,118892
56121,28546,53131,117935,117936,117878,118568,260027,19721,118570
56122,7543,174,117961,118413,121639,118321,117906,290919,118322
56123,79624,8715,117961,118052,119986,118321,117906,290919,118322
56124,31983,51733,119280,119281,117945,126684,193644,292795,126685
56125,7543,8715,117961,118052,119986,118321,240983,290919,118322
56126,73525,6071,117961,118413,122007,118321,118448,290919,118322
56127,33150,53150,117902,117903,128935,118863,142453,118398,118865
56128,972,13814,117961,118343,119598,119433,133686,118424,119435
56129,34950,27616,117961,118327,120299,121122,127593,118612,121124
56130,3853,6046,117961,118446,120317,307024,306404,118331,118332
56131,278393,3651,119062,119091,123125,124152,300136,118424,124154
56132,15022,59785,91261,118026,120671,121143,247469,249618,121145
56133,42015,3000,117961,118225,120551,118321,118448,290919,118322
56134,35528,5730,117961,118446,118597,120578,137493,118762,120580
56135,20281,72322,117916,118011,117884,117879,117886,19721,117880
56136,42085,51255,117961,118300,118360,118636,311140,118638,118639
56137,41409,27644,117993,117994,117895,117896,117913,117887,117898
56138,73815,123520,118315,118463,118522,123651,121927,118467,123652
56139,20897,29577,117961,118300,118810,120621,157346,19793,120623
56140,32306,718,117961,118300,119181,118641,153273,118643,118644
56141,34924,85343,117961,118327,118933,117905,117906,290919,117908
56142,30999,17156,117961,118300,118810,123082,123391,19793,123084
56143,39183,28519,121518,121519,117895,118568,212837,19721,118570
56144,75834,13854,117961,118052,118821,118321,117906,290919,118322
56145,43877,56596,118079,118080,117878,117879,304519,19721,117880
56146,92895,13827,117961,118343,118514,118685,122058,308574,118687
56147,42031,81506,118315,118463,118522,118685,122058,308574,118687
56148,80195,3120,117961,118300,120312,118792,255249,118424,118794
56149,38119,20481,118219,118220,117920,118568,166848,19721,118570
56150,30570,4565,117961,118386,121961,118784,117906,290919,118786
56151,79327,50751,117961,118225,120535,123670,305057,121916,123672
56152,35000,51007,117961,118413,120526,118784,117906,290919,118786
56153,75078,28152,118315,118316,118317,307024,310608,118331,118332
56154,40202,3023,117961,118343,122012,118321,117906,290919,118322
56155,17308,29762,117961,118052,120398,122067,130238,118424,122069
56156,23994,5409,117961,118343,119993,117905,240983,290919,117908
56157,25993,13201,117951,117952,117941,118568,118568,19721,118570
56158,4675,49346,119062,119091,6104,119962,168365,118205,119964
56159,1020,6108,117961,118386,118404,117905,117906,290919,117908
56160,915,3077,117961,118300,120312,124194,124195,118363,124196
56161,77202,6982,117961,118300,118360,117905,117906,290919,117908
56162,20897,17904,117961,118386,125004,118674,120005,19793,118676
56163,28315,15377,118256,118257,118623,118995,129082,292795,118997
56164,42031,71387,117961,118386,118522,118321,123513,290919,118322
56165,25993,3486,118752,119070,118042,118043,118043,270488,118046
56166,36237,770,117961,118300,120722,118747,130134,118453,118749
56167,26356,4663,117961,118225,122298,120591,132696,119095,120593
56168,25993,2395,117961,118300,123055,118834,127160,118424,118836
56169,728,7553,117961,118225,118403,117905,240983,290919,117908
56170,28149,70692,118315,118316,118202,118259,117906,290919,118261
56171,27798,70062,117961,118386,118746,117905,240983,290919,117908
56172,45990,49381,118573,118574,117945,259173,127423,292795,118943
56173,6921,7510,117961,118446,118684,118784,124402,290919,118786
56174,33240,1727,117902,117903,118507,118028,118368,117887,118030
56175,3853,19717,117961,117962,118352,118321,117906,290919,118322
56176,75078,6107,117961,118386,118404,118536,118537,308574,118539
56177,40531,17614,117902,118041,118042,118043,118044,270488,118046
56178,35531,1840,117961,118343,118514,118321,117906,290919,118322
56179,13878,53318,118084,118085,118810,119323,119456,19793,119325
56180,41378,5053,117961,118300,121108,120344,267189,118424,120346
56181,79092,21556,118006,118007,117941,118568,292195,19721,118570
56182,16639,52314,117961,118300,118301,119928,219829,118331,119929
56183,80831,5396,117961,118343,120270,120773,118959,118960,120774
56184,37260,15399,117983,117984,117878,118396,140589,118398,118399
56185,27122,3697,120140,120141,118933,118747,261774,118453,118749
56186,78327,52228,117983,117984,117878,117879,117879,19721,117880
56187,80725,22948,117961,118225,118403,118321,117906,290919,118322
56188,42479,17909,117916,118150,118810,134067,134068,19793,134069
56189,15022,50997,117961,118052,120539,118321,118448,290919,118322
56190,6977,49353,117961,117962,118910,117905,117906,290919,117908
56191,4675,34608,117961,118327,118320,118321,125206,290919,118322
56192,38124,12264,117929,117940,117941,117885,117913,117887,117888
56193,45904,25761,118006,118007,118008,117885,117886,117887,117888
56194,4675,15682,117961,118300,118957,117905,240983,290919,117908
56195,73945,6021,117961,118413,122007,118784,117906,290919,118786
56196,39883,4130,117961,118052,118881,117905,117906,290919,117908
56197,16636,217,117961,118413,120370,117905,117906,290919,117908
56198,78849,52735,117961,118052,120677,122067,127906,118424,122069
56199,25985,16850,117961,118225,119238,122849,120324,119095,122850
56200,77945,4724,117961,118386,118896,121414,127581,118704,121416
56201,42085,1903,117961,118343,118514,118685,122058,308574,118687
56202,38718,119058,118079,118080,117878,117879,118177,19721,117880
56203,42085,4375,117961,118343,120347,118422,300136,118424,118425
56204,31441,3085,117961,118300,125821,118834,251171,118424,118836
56205,20292,32074,117926,118124,119569,179731,118017,117887,117973
56206,80987,3734,117961,118300,120059,123670,305057,121916,123672
56207,2252,2286,117902,117903,277693,117905,117906,290919,117908
56208,28943,16244,117961,118327,120318,117905,117906,290919,117908
56209,42380,3941,117876,117877,117878,118568,292195,19721,118570
56210,41569,70066,91261,118026,118202,118203,190841,118205,118206
56211,4675,2225,117961,117962,118501,126110,126111,118504,126112
